|Theme|Sub-theme|Candidate|Proposition|Priority|Keywords|Data_origin|Data_source|Created_at|Updated_at
644| Environnement & Energie|    Energies vertes & Renouvelables    | Jean-Luc Mélenchon|Adopter des lois-cadres instaurant une planification écologique et démocratique coordonnant les niveaux national et local.|0||Programme|IFRAP|2022-01-20|2022-01-20
645| Environnement & Energie|    Energies vertes & Renouvelables    | Jean-Luc Mélenchon|Créer un Conseil à la planification écologique.|0||Programme|IFRAP|2022-01-20|2022-01-20
646| Environnement & Energie|    Energies vertes & Renouvelables    | Jean-Luc Mélenchon|Relever les ambitions climatiques de la France avec pour objectif une baisse de 65% des émissions en 2030 et rendre public un bilan annuel.|0||Programme|IFRAP|2022-01-20|2022-01-20
647| Environnement & Energie|    Energies vertes & Renouvelables    | Jean-Luc Mélenchon|Obliger les entreprises à mettre en oeuvre une comptabilité carbone pour les émissions directes et indirectes certifiée par un organisme public agréé.|0||Programme|IFRAP|2022-01-20|2022-01-20
648| Environnement & Energie|    Energies vertes & Renouvelables    | Valérie Pécresse|Passer aux biocarburants de 2e génération pour les avions du futur, développer le biométhane.|0||Programme|IFRAP|2022-01-20|2022-01-20
649| Environnement & Energie|    Energies vertes & Renouvelables    | Valérie Pécresse|Soutenir les chaufferies de biomasses dans les zones rurales et le chauffage urbain issu de la géothermie.|0||Programme|IFRAP|2022-01-20|2022-01-20
650| Environnement & Energie|    Energies vertes & Renouvelables    | Valérie Pécresse|Lancer un grand plan d’utilisation de l’hydrogène propre qui doit faire partie des priorités de l’avenir.|0||Programme|IFRAP|2022-01-20|2022-01-20
651| Environnement & Energie|    Energies vertes & Renouvelables    | Valérie Pécresse|Développer en parallèle du nucléaire le petit hydraulique, le photovoltaïque et l’éolien. Pour l’éolien, il faut associer les habitants et édicter des zones de protection de nos espaces naturels remarquables et de nos zones de pêche.|0||Programme|IFRAP|2022-01-20|2022-01-20
652| Environnement & Energie|    Energies vertes & Renouvelables    | Valérie Pécresse|Diversifier nos sources d’énergie, en poursuivant les investissements sur le stockage (barrages, batterie...) et la recherche/l’expérimentation sur l’hydrogène. Cependant les énergies renouvelables doivent respecter les paysages, l’adhésion des populations riveraines et faire en sortes que ces énergies ne soient pas inflationnistes, il y a trop peu de transparence et la rémunération des opérateurs doit être mieux contrôlée.|0||Programme|IFRAP|2022-01-20|2022-01-20
653| Environnement & Energie|    Energies vertes & Renouvelables    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
654| Environnement & Energie|    Energies vertes & Renouvelables    | Christiane Taubira |"Référendum sur la question du nucléaire : ""C'est une énergie non carbonée, c'est une réponse de transition, mais sa part doit diminuer et il est urgent de faire plus pour les énergies renouvelables. Ce sujet devra être tranché par les Français."""|0||Programme|IFRAP|2022-01-20|2022-01-20
655| Environnement & Energie|    Energies vertes & Renouvelables    | Eric Zemmour |Interdire tout nouveau projet de construction d'éoliennes et geler les projets en cours.|0||Programme|IFRAP|2022-01-20|2022-01-20
656| Environnement & Energie|    Energies vertes & Renouvelables    | Eric Zemmour |Rediriger le soutien public aux énergies éoliennes et solaires vers les renouvelables thermiques.|0||Programme|IFRAP|2022-01-20|2022-01-20
657| Intérieur, Défense & Justice|    Défense & armées    | Nicolas  Dupont-Aignan|              Chiffre clé             40 000 Recrutement de soldats pendant 5 ans|1||Programme|IFRAP|2022-01-20|2022-01-20
658| Intérieur, Défense & Justice|    Défense & armées    | Nicolas  Dupont-Aignan|Remettre à niveau notre outil de défense en recrutant 40 000 soldats sur la durée du quinquennat, en rattrapant le retard d'équipement, et en revalorisant la solde de nos militaires qui risquent leur vie sur les théâtres d’opérations.|0||Programme|IFRAP|2022-01-20|2022-01-20
659| Intérieur, Défense & Justice|    Défense & armées    | Anne Hidalgo|Augmenter les moyens alloués à la recherche et au développement en matière militaire. La loi de programmation militaire 2019-2025 sera révisée à la hausse afin de mieux prendre en compte les nouvelles menaces, notamment en matière spatiale et de cybersécurité. |0||Programme|IFRAP|2022-01-20|2022-01-20
660| Intérieur, Défense & Justice|    Défense & armées    | Anne Hidalgo|Le contrôle démocratique des opérations militaires extérieures par le Parlement sera renforcé. La poursuite des opérations sera soumise régulièrement au vote du Parlement, au-delà du vote après quatre mois d’intervention aujourd’hui prévu par la Constitution.|0||Programme|IFRAP|2022-01-20|2022-01-20
661| Intérieur, Défense & Justice|    Défense & armées    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
662| Intérieur, Défense & Justice|    Défense & armées    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
663| Intérieur, Défense & Justice|    Défense & armées    | Jean-Luc Mélenchon|Refuser le choc des civilisations et la participation de la France à toute alliance militaire permanente hors du cadre de l’ONU.|0||Programme|IFRAP|2022-01-20|2022-01-20
664| Intérieur, Défense & Justice|    Défense & armées    | Jean-Luc Mélenchon|Stopper les privatisations des industries d’armement et des missions de défense nationale et engager leur reconquête publique.|0||Programme|IFRAP|2022-01-20|2022-01-20
665| Intérieur, Défense & Justice|    Défense & armées    | Jean-Luc Mélenchon|Établir la règle de l’acquisition de matériel militaire français par l’armée.|0||Programme|IFRAP|2022-01-20|2022-01-20
666| Intérieur, Défense & Justice|    Défense & armées    | Jean-Luc Mélenchon|Refuser toute intervention militaire sans mandat de l’ONU.|0||Programme|IFRAP|2022-01-20|2022-01-20
667| Intérieur, Défense & Justice|    Défense & armées    | Valérie Pécresse|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
668| Intérieur, Défense & Justice|    Défense & armées    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
669| Intérieur, Défense & Justice|    Défense & armées    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
670| Intérieur, Défense & Justice|    Défense & armées    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
671| Intérieur, Défense & Justice|    Immigration & asile    | Nicolas  Dupont-Aignan|Délai de carence de 5 ans pour les étrangers pour recevoir des aides sociales.|0||Programme|IFRAP|2022-01-20|2022-01-20
672| Intérieur, Défense & Justice|    Immigration & asile    | Nicolas  Dupont-Aignan|Rétablissement du contrôle aux frontières par la fin des accords de Schengen et réforme du droit d'asile.|0||Programme|IFRAP|2022-01-20|2022-01-20
673| Intérieur, Défense & Justice|    Immigration & asile    | Nicolas  Dupont-Aignan|Suppression du droit du sol.|0||Programme|IFRAP|2022-01-20|2022-01-20
674| Intérieur, Défense & Justice|    Immigration & asile    | Anne Hidalgo|Donner toutes ses chances à une bonne intégration des personnes à qui la France reconnaît le droit de vivre sur son territoire.|0||Programme|IFRAP|2022-01-20|2022-01-20
675| Intérieur, Défense & Justice|    Immigration & asile    | Yannick Jadot|La politique de l'asile et des migrations sera transférée à un ministère des solidarités et de l'intégration.|0||Programme|IFRAP|2022-01-20|2022-01-20
676| Intérieur, Défense & Justice|    Immigration & asile    | Marine Le Pen|Présentation d'un projet de loi sur l'immigration dès octobre et qui sera soumis à référendum.|0||Programme|IFRAP|2022-01-20|2022-01-20
677| Intérieur, Défense & Justice|    Immigration & asile    | Marine Le Pen|Expulser les parents de mineurs étrangers ayant commis des actes d’une particulière gravité.|0||Programme|IFRAP|2022-01-20|2022-01-20
678| Intérieur, Défense & Justice|    Immigration & asile    | Marine Le Pen|Systématiser l’interdiction du territoire pour les étrangers condamnés pour cambriolages.|0||Programme|IFRAP|2022-01-20|2022-01-20
679| Intérieur, Défense & Justice|    Immigration & asile    | Marine Le Pen|Etendre les catégories d’infractions pouvant entrainer une expulsion du territoire.|0||Programme|IFRAP|2022-01-20|2022-01-20
680| Intérieur, Défense & Justice|    Immigration & asile    | Marine Le Pen|Suppression de tout mécanisme d’acquisition automatique de la nationalité française, qui serait accessible seulement par filiation ou par mérite.|0||Programme|IFRAP|2022-01-20|2022-01-20
681| Intérieur, Défense & Justice|    Immigration & asile    | Marine Le Pen|Le mariage ne permettrait plus d’être naturalisé.|0||Programme|IFRAP|2022-01-20|2022-01-20
682| Intérieur, Défense & Justice|    Immigration & asile    | Jean-Luc Mélenchon|Assumer notre devoir d'humanité envers les réfugiés et facilité l'accès aux visas, régulariser les travailleurs, étudiants, parents d'enfants scolarisés et instituer la carte de séjour de 10 ans comme titre de séjour de référence.|0||Programme|IFRAP|2022-01-20|2022-01-20
683| Intérieur, Défense & Justice|    Immigration & asile    | Jean-Luc Mélenchon|"Créer un statut de ""détresse environnementale"" apportant une protection temporaire pouvant devenir durable en fonction de la gravité de la catastrophe ayant entraîné la migration."|0||Programme|IFRAP|2022-01-20|2022-01-20
684| Intérieur, Défense & Justice|    Immigration & asile    | Jean-Luc Mélenchon|Suspendre le règlement Dublin et renégocier les accords du Touquet.|0||Programme|IFRAP|2022-01-20|2022-01-20
685| Intérieur, Défense & Justice|    Immigration & asile    | Jean-Luc Mélenchon|Prendre en charge les personnes migrantes grâce à des structures d'acceuil et d'hébergement en nombre suffisant sur tout le territoire : créer un guichet unique d'acceuil.|0||Programme|IFRAP|2022-01-20|2022-01-20
686| Intérieur, Défense & Justice|    Immigration & asile    | Jean-Luc Mélenchon|Garantir pleinement le droit d'asile notamment en prenant le temps d'étudier chaque dossier.|0||Programme|IFRAP|2022-01-20|2022-01-20
687| Intérieur, Défense & Justice|    Immigration & asile    | Jean-Luc Mélenchon|"Abroger la loi ""Asile et immigration""."|0||Programme|IFRAP|2022-01-20|2022-01-20
688| Intérieur, Défense & Justice|    Immigration & asile    | Valérie Pécresse|Loi constitutionnelle pour instaurer une immigration choisie avec des quotas par métiers et par pays.|0||Programme|IFRAP|2022-01-20|2022-01-20
689| Intérieur, Défense & Justice|    Immigration & asile    | Valérie Pécresse|Pousser les États qui aujourd’hui refusent de délivrer des laissez-passer consulaires pour le retour de leurs ressortissants clandestins vivant en France à le faire en dénonçant, après un délai de 6 mois, les accords bilatéraux en matière d’immigration qui lient la France à ces pays et en suspendant la délivrance de visas d’entrée.|0||Programme|IFRAP|2022-01-20|2022-01-20
690| Intérieur, Défense & Justice|    Immigration & asile    | Valérie Pécresse|Reprendre immédiatement l'affrètement des avions charters d'éloignement avec le soutien de l'agence européenne Frontex qui assure à la fois le financement et l’escorte. Sur le seul premier semestre 2021, l’Allemagne y a eu 4 fois plus recours que la France.|0||Programme|IFRAP|2022-01-20|2022-01-20
691| Intérieur, Défense & Justice|    Immigration & asile    | Valérie Pécresse|Revoir les procédures d’asile en obligeant à ce que les demandes d’asile soient déposées dans les ambassades françaises ou à la frontière tout en généralisant la procédure d’asile accélérée : si le demandeur d’asile est débouté après deux mois, il repart et ne rentre pas dans le pays.|0||Programme|IFRAP|2022-01-20|2022-01-20
692| Intérieur, Défense & Justice|    Immigration & asile    | Valérie Pécresse|Présumer majeur tout « mineur non accompagné » qui refuse un test osseux.|0||Programme|IFRAP|2022-01-20|2022-01-20
693| Intérieur, Défense & Justice|    Immigration & asile    | Valérie Pécresse|Renforcer et contrôler les conditions du regroupement familial. Augmentation des conditions de revenu et pas de prestations sociales avant 5 ans.|0||Programme|IFRAP|2022-01-20|2022-01-20
694| Intérieur, Défense & Justice|    Immigration & asile    | Valérie Pécresse|Supprimer les aides sociales aux clandestins (demi-tarif dans les transports par exemple), et recentrer l’aide médicale d’État sur la médecine urgente.|0||Programme|IFRAP|2022-01-20|2022-01-20
695| Intérieur, Défense & Justice|    Immigration & asile    | Valérie Pécresse|Réviser la directive « retour » en profitant en 2022 de la présidence française de l’Union européenne, pour obliger les immigrés entrés irrégulièrement sur le territoire européen à être reconduits à la frontière alors qu’ils disposent actuellement de plusieurs semaines pour quitter librement l’espace Schengen.|0||Programme|IFRAP|2022-01-20|2022-01-20
