|Theme|Sub-theme|Candidate|Proposition|Priority|Keywords|Data_origin|Data_source|Created_at|Updated_at
719| Finances publiques & Dette|    Privatisations/Nationalisations    | Jean-Luc Mélenchon|Revenir sur les privatisations (aéroports, autoroutes, Française des Jeux, etc).|0||Programme|IFRAP|2022-03-14|2022-03-14
720| Finances publiques & Dette|    Privatisations/Nationalisations    | Jean-Luc Mélenchon|Rendre effectif le droit de réquisition des usines et entreprises d'intérêt général par l'Etat.|0||Programme|IFRAP|2022-03-14|2022-03-14
721| Finances publiques & Dette|    Privatisations/Nationalisations    | Jean-Luc Mélenchon|Décréter un moratoire sur les partenariats publics-privés et abroger les dispositions législatives les permettant.|0||Programme|IFRAP|2022-03-14|2022-03-14
722| Finances publiques & Dette|    Privatisations/Nationalisations    | Jean-Luc Mélenchon|Créer une mission spéciale dressant le bilan des faveurs fiscales, des privatisations et des abandons de fleurons comme Alstom, Alcatel, EADS depuis 30 ans pour permettre la mise en examen et la détention préventive des suspects.|0||Programme|IFRAP|2022-03-14|2022-03-14
723| Finances publiques & Dette|    Privatisations/Nationalisations    | Philippe  Poutou |Nationalisation des forêts de plus de 20 ha.|0||Programme|IFRAP|2022-03-14|2022-03-14
724| Finances publiques & Dette|    Privatisations/Nationalisations    | Philippe  Poutou |Renationalisation des sociétés HLM.|0||Programme|IFRAP|2022-03-14|2022-03-14
725| Finances publiques & Dette|    Privatisations/Nationalisations    | Philippe  Poutou |Nationalisation de l’enseignement privé.|0||Programme|IFRAP|2022-03-14|2022-03-14
726| Finances publiques & Dette|    Privatisations/Nationalisations    | Valérie Pécresse|Céder toutes les participations minoritaires de l’Etat-actionnaire : 15 milliards d’euros de recettes de privatisation d’ici 2027.|0||Programme|IFRAP|2022-03-14|2022-03-14
727| Finances publiques & Dette|    Privatisations/Nationalisations    | Fabien Roussel|"Revenir aux nationalisations d'entreprises, ""un investissement sur le long terme"" : engager une réappropriation publique et sociale de la SNCF, d'EDF, d'Engie, de la Poste et de France Telecom."|0||Programme|IFRAP|2022-03-14|2022-03-14
728| Finances publiques & Dette|    Privatisations/Nationalisations    | Eric Zemmour |Privatisation du service public de l'audiovisuel.|0||Programme|IFRAP|2022-03-14|2022-03-14
729| Environnement & Energie|    Agriculture & PAC    | Nathalie Arthaud |Combattre l'élevage et l'abattage dont les abus sont la conséquence de l'économie capitaliste.|0||Programme|IFRAP|2022-03-14|2022-03-14
730| Environnement & Energie|    Agriculture & PAC    | Nathalie Arthaud |Interdiction de la chasse à courre.|0||Programme|IFRAP|2022-03-14|2022-03-14
731| Environnement & Energie|    Agriculture & PAC    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
732| Environnement & Energie|    Agriculture & PAC    | Anne Hidalgo|Faire adopter par le Parlement une loi de régulation, de partage et de protection du foncier agricole, et un plan décennal de renouvellement des générations.|0||Programme|IFRAP|2022-03-14|2022-03-14
733| Environnement & Energie|    Agriculture & PAC    | Anne Hidalgo|Poursuivre la revalorisation équitable des retraites agricoles. |0||Programme|IFRAP|2022-03-14|2022-03-14
734| Environnement & Energie|    Agriculture & PAC    | Anne Hidalgo|Renforcer l'agroécologie qui doit permettre un meilleur revenu des producteurs, par la diminution des dépenses d’intrants, une plus grande autonomie des exploitations, et la valorisation de la qualité des produits par une commercialisation collectivement maîtrisée par les producteurs. |0||Programme|IFRAP|2022-03-14|2022-03-14
735| Environnement & Energie|    Agriculture & PAC    | Anne Hidalgo|Mettre en œuvre des contrats de filière sur cinq ans avec l’industrie agroalimentaire, mesurés et évalués autour d’objectifs d’amélioration de la qualité alimentaire (réduction du sel, du gras, du sucre) et conduirons une grande clarification des labels et étiquetages pour donner aux citoyens le pouvoir de peser sur l’économie agricole et alimentaire. |0||Programme|IFRAP|2022-03-14|2022-03-14
736| Environnement & Energie|    Agriculture & PAC    | Anne Hidalgo|Travailler à la mise en œuvre d’une PAC plus juste et réellement verte, qui passera, à l’échelle nationale, par un soutien renforcé vers les petites et moyennes fermes avec beaucoup de main d’œuvre, et par des mesures agroenvironnementales et climatiques, c’est-à-dire des contrats de 5 ans pour l’accompagnement vers la transition qui incluront les aides au maintien et à la conversion vers l’agriculture biologique afin de mettre pleinement en œuvre la logique de reconnaissance pour services environnementaux. |0||Programme|IFRAP|2022-03-14|2022-03-14
737| Environnement & Energie|    Agriculture & PAC    | Yannick Jadot|Inderdition des néonicotinoïdes et le glyphosate dès 2022.|0||Programme|IFRAP|2022-03-14|2022-03-14
738| Environnement & Energie|    Agriculture & PAC    | Yannick Jadot|Imposer un moratoire sur les extensions et les nouvelles installations. D’ici à 2025, il n’y aura plus d’élevage industriel en France.|0||Programme|IFRAP|2022-03-14|2022-03-14
739| Environnement & Energie|    Agriculture & PAC    | Yannick Jadot|D'ici à 2030, 30% des fonds de la PAC seront destinés à approvisionner la restauration collective publique (écoles, universités, hôpitaux, établissements publics...) en produits 100 % bio, de qualité et de proximité. La TVA est supprimée sur les produits bio et de proximité pour rendre l’alimentation saine accessible à tous.|0||Programme|IFRAP|2022-03-14|2022-03-14
740| Environnement & Energie|    Agriculture & PAC    | Yannick Jadot|"""Nous préconisons l’autonomie en protéines : les importations de soja doivent cesser dans dix ans, pour mettre un terme à la déforestation importée et garantir notre souveraineté alimentaire. Nous soutenons la consommation de légumineuses et la réduction de la consommation des produits d’origine animale""."|0||Programme|IFRAP|2022-03-14|2022-03-14
741| Environnement & Energie|    Agriculture & PAC    | Jean Lassalle |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
742| Environnement & Energie|    Agriculture & PAC    | Marine Le Pen|Garantir aux paysans des prix respectueux de leur travail et mettre un terme aux marges abusives de la grande distribution.|0||Programme|IFRAP|2022-03-14|2022-03-14
743| Environnement & Energie|    Agriculture & PAC    | Marine Le Pen|Interdire les importations de produits agricoles ne respectant pas les normes de production française.|0||Programme|IFRAP|2022-03-14|2022-03-14
744| Environnement & Energie|    Agriculture & PAC    | Marine Le Pen|Contraindre les cantines à utiliser 80% de produits agricoles français.|0||Programme|IFRAP|2022-03-14|2022-03-14
745| Environnement & Energie|    Agriculture & PAC    | Marine Le Pen|Mettre en place un « plan abattoirs » pour assurer des conditions dignes et interdire l’abattage sans étourdissement.|0||Programme|IFRAP|2022-03-14|2022-03-14
746| Environnement & Energie|    Agriculture & PAC    | Marine Le Pen|Généraliser l’étiquetage sur l’origine et la qualité des produits alimentaires.|0||Programme|IFRAP|2022-03-14|2022-03-14
747| Environnement & Energie|    Agriculture & PAC    | Emmanuel Macron|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
748| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Créer 300 000 agricoles en instaurant une agriculture relocalisée, diversifiée et écologique.|0||Programme|IFRAP|2022-03-14|2022-03-14
749| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Garantir des prix rémunérateurs aux producteurs par des prix planchers pour les agriculteurs, interdire les ventes à perte et mettre en place une caisse de défaisance pour reprendre les dettes agricoles des convertis au 100% bio.|0||Programme|IFRAP|2022-03-14|2022-03-14
750| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Refondre la PAC et orienter les aides publiques agricoles pour favoriser la production écologiquement soutenable, l'intensité en main-d'oeuvre des exploitations et le développement des protéines végétales.|0||Programme|IFRAP|2022-03-14|2022-03-14
751| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Faire une réforme agraire pour encourager l'installation de nouveaux agriculteurs et permettre le développement d'un tissu de nombreuses exploitations à taille humaine.|0||Programme|IFRAP|2022-03-14|2022-03-14
752| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Planifier la réduction progressive des doses d'engrais et de pesticides, interdire immédiatement les plus dangeureux (glyphosate, etc).|0||Programme|IFRAP|2022-03-14|2022-03-14
753| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Instaurer un protectionnisme écologique en fonction des conditions de production et de rémunération du travail agricole.|0||Programme|IFRAP|2022-03-14|2022-03-14
754| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Encadrer les prix alimentaires par des prix maximaux établis par un coefficient multiplicateur et limiter le smarges de la grande distribution.|0||Programme|IFRAP|2022-03-14|2022-03-14
755| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|"Développer les circuits courts pour réduire la circulation des marchandises et l""utilisation d'emballages."|0||Programme|IFRAP|2022-03-14|2022-03-14
756| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Porter l'alimentation dans la restauration collective à 100% biologique et locale, réduire la part des protéines carnées au profit des protéines végétales et y imposer une option végétarienne quotidienne.|0||Programme|IFRAP|2022-03-14|2022-03-14
757| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Arrêter les activités dangeureuses pour la santé et l'environnement (comme les engrais à base de nitrate d'ammonium) et planifier la reconversion des travailleurs.|0||Programme|IFRAP|2022-03-14|2022-03-14
758| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Interdire les fermes-usines et tous les élevaes de production de fourrure et ce, immédiatement pour les élevages de visons.|0||Programme|IFRAP|2022-03-14|2022-03-14
759| Environnement & Energie|    Agriculture & PAC    | Jean-Luc Mélenchon|Interdire les pratiques de chasse.|0||Programme|IFRAP|2022-03-14|2022-03-14
760| Environnement & Energie|    Agriculture & PAC    | Philippe  Poutou |Interdiction des intrants chimiques.|0||Programme|IFRAP|2022-03-14|2022-03-14
761| Environnement & Energie|    Agriculture & PAC    | Philippe  Poutou |Développement des circuits courts : aides aux filières autogérées et aux coopératives.|0||Programme|IFRAP|2022-03-14|2022-03-14
762| Environnement & Energie|    Agriculture & PAC    | Philippe  Poutou |Vers le tout biologique sur 10 ans.|0||Programme|IFRAP|2022-03-14|2022-03-14
763| Environnement & Energie|    Agriculture & PAC    | Philippe  Poutou |En finir avec l’élevage industriel, maltraitant pour les animaux et les salarié·e·s.|0||Programme|IFRAP|2022-03-14|2022-03-14
764| Environnement & Energie|    Agriculture & PAC    | Philippe  Poutou |Moratoire sur les dettes des agriculteurs·trices.|0||Programme|IFRAP|2022-03-14|2022-03-14
765| Environnement & Energie|    Agriculture & PAC    | Philippe  Poutou |Fonds public d’acquisition de foncier pour l’installation en coopérative de jeunes agriculteurs·trices.|0||Programme|IFRAP|2022-03-14|2022-03-14
766| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Taxer les importations ne respectant pas les normes françaises.|0||Programme|IFRAP|2022-03-14|2022-03-14
767| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Durcir la PAC.|0||Programme|IFRAP|2022-03-14|2022-03-14
768| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Accroître les surfaces agricoles biologiques.|0||Programme|IFRAP|2022-03-14|2022-03-14
769| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Dynamiser le développement des produits locaux.|0||Programme|IFRAP|2022-03-14|2022-03-14
770| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Placer les intérêts agricoles au cœur des négociations commerciales européennes.|0||Programme|IFRAP|2022-03-14|2022-03-14
771| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Aider les agriculteurs à obtenir des prix rémunérateurs en favorisant leur regroupement et la contractualisation.|0||Programme|IFRAP|2022-03-14|2022-03-14
772| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Aider les agriculteurs à obtenir des prix rémunérateurs en favorisant leur montée en gamme.|0||Programme|IFRAP|2022-03-14|2022-03-14
773| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Adopter une politique alimentaire européenne en ligne avec nos impératifs agricoles.|0||Programme|IFRAP|2022-03-14|2022-03-14
774| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Encourager la diversification des exploitations et mieux rémunérer la multifonctionnalité de l’agriculture, notamment dans le domaine environnemental.|0||Programme|IFRAP|2022-03-14|2022-03-14
775| Environnement & Energie|    Agriculture & PAC    | Valérie Pécresse|Réduire l’impact des fluctuations de marché sur le revenu des agriculteurs, en développant notamment le recours aux assurances.|0||Programme|IFRAP|2022-03-14|2022-03-14
